ID,evalid,plt_cn,lat,lon,fia_landuse,fia_lu_abbr,spcd,common_name,scientific_name,count_sapling,count_tree,biomass_sapling,biomass_tree,carbon_sapling,carbon_tree,basalarea_sapling_sqft,basalarea_tree_sqft,basalarea_sapling_sfpa,basalarea_tree_sfpa
178,Austin2017Curr,2.51083E+14,30.253839,-97.871989,1,Forest,522,Texas persimmon,Diospyros texana ,3,0,7.973530538,0,3.986765269,0,0.02694276,0,2.019771613,0
179,Austin2017Curr,2.51083E+14,30.253839,-97.871989,1,Forest,61,Ashe juniper,Juniperus ashei ,2,23,23.47330716,2246.389442,11.73665358,1123.194721,0.05524902,8.85658698,4.141758389,53.29935038
180,Austin2017Curr,2.51083E+14,30.253839,-97.871989,1,Forest,838,live oak,Quercus virginiana ,0,14,0,2498.984143,0,1249.492071,0,4.57596054,0,27.53834233
181,Austin2017Curr,2.51083E+14,30.208464,-97.853093,300,Developed,404,pecan,Carya illinoinensis ,0,2,0,189.7662741,0,94.88313707,0,0.4976775,0,2.99504623
182,Austin2017Curr,2.51083E+14,30.208464,-97.853093,300,Developed,461,sugarberry,Celtis laevigata ,1,1,16.7618551,44.18872368,8.380927551,22.09436184,0.03975966,0.15320286,2.980594142,0.921981903
183,Austin2017Curr,2.51083E+14,30.208464,-97.853093,300,Developed,61,Ashe juniper,Juniperus ashei ,0,1,0,174.5806273,0,87.29031363,0,0.48191544,0,2.900189424
184,Austin2017Curr,2.51083E+14,30.208464,-97.853093,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,1,0,79.12247766,0,39.56123883,0,0.13095054,0,9.816744218,0
185,Austin2017Curr,2.51083E+14,30.208464,-97.853093,300,Developed,993,chinaberry,Melia azedarach ,3,0,21.50615941,0,10.75307971,0,0.0559035,0,4.190821668,0
186,Austin2017Curr,2.51083E+14,30.208464,-97.853093,300,Developed,6696,cherry laurel,Prunus laurocerasus ,1,0,2.194711082,0,1.097355541,0,0.00785376,0,0.588759337,0
187,Austin2017Curr,2.51083E+14,30.208464,-97.853093,300,Developed,838,live oak,Quercus virginiana ,0,8,0,9112.881502,0,4556.440751,0,9.7323903,0,58.5699753
188,Austin2017Curr,2.51083E+14,30.208464,-97.853093,300,Developed,8851,Chinese elm,Ulmus parvifolia ,1,0,10.20910568,0,5.10455284,0,0.02639736,0,1.978885548,0
189,Austin2017Curr,2.51083E+14,30.367548,-97.766181,300,Developed,549,Texas ash,Fraxinus texensis ,0,2,0,938.3056986,0,469.1528493,0,1.63690902,0,9.850994248
190,Austin2017Curr,2.51083E+14,30.367548,-97.766181,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,0,1,0,16.3000816,0,8.150040801,0,0.15903864,0,0.957101897
191,Austin2017Curr,2.51083E+14,30.367548,-97.766181,300,Developed,8513,Buckley oak,Quercus buckleyi ,0,1,0,361.5661907,0,180.7830953,0,0.56743416,0,3.414845039
192,Austin2017Curr,2.51083E+14,30.367548,-97.766181,300,Developed,838,live oak,Quercus virginiana ,0,6,0,5670.054623,0,2835.027312,0,7.68692214,0,46.26025323
194,Austin2017Curr,2.51083E+14,30.373671,-97.687851,300,Developed,973,cedar elm,Ulmus crassifolia ,0,4,0,711.9936726,0,355.9968363,0,1.28501694,0,7.733291423
195,Austin2017Curr,2.51083E+14,30.373671,-97.687851,300,Developed,975,slippery elm,Ulmus rubra ,0,2,0,123.0955264,0,61.54776318,0,0.33820254,0,2.03531854
196,Austin2017Curr,2.51083E+14,30.194537,-97.605616,1,Forest,522,Texas persimmon,Diospyros texana ,1,1,1.714474237,54.39275848,0.857237119,27.19637924,0.00659934,0.20965176,0.494721387,1.261693996
197,Austin2017Curr,2.51083E+14,30.194537,-97.605616,1,Forest,61,Ashe juniper,Juniperus ashei ,0,37,0,9996.82458,0,4998.41229,0,25.48730556,0,153.3837846
198,Austin2017Curr,2.51083E+14,30.194537,-97.605616,1,Forest,973,cedar elm,Ulmus crassifolia ,1,6,20.06450493,629.3028966,10.03225247,314.6514483,0.04586814,1.19928006,3.438518071,7.217322911
199,Austin2017Curr,2.51083E+14,30.39863,-97.840327,1,Forest,61,Ashe juniper,Juniperus ashei ,0,1,0,115.9608022,0,57.9804011,0,0.441774,,16.61635237
203,Austin2017Curr,2.51083E+14,30.32783,-97.665297,1,Forest,756,honey mesquite ,Prosopis glandulosa ,0,3,0,231.7329621,0,115.8664811,0,0.79290252,0,10.84482742
207,Austin2017Curr,2.51083E+14,30.175961,-97.751635,1,Forest,404,pecan,Carya illinoinensis ,0,5,0,620.9020625,0,310.4510312,0,1.08283716,0,16.29141037
208,Austin2017Curr,2.51083E+14,30.175961,-97.751635,1,Forest,461,sugarberry,Celtis laevigata ,1,9,39.52420721,1318.014219,19.76210361,659.0071096,0.07875576,2.2966794,11.80789559,34.55380733
209,Austin2017Curr,2.51083E+14,30.175961,-97.751635,1,Forest,756,honey mesquite ,Prosopis glandulosa ,0,2,0,190.7265857,0,95.36329284,0,0.54283662,0,8.167039762
210,Austin2017Curr,2.51083E+14,30.175961,-97.751635,1,Forest,973,cedar elm,Ulmus crassifolia ,0,1,0,70.77424996,0,35.38712498,0,0.14747616,0,2.218795892
213,Austin2017Curr,2.51083E+14,30.184247,-97.803543,300,Developed,652,southern magnolia,Magnolia grandiflora ,0,1,0,57.45483193,0,28.72741596,0,0.2304315,0,1.386747433
214,Austin2017Curr,2.51083E+14,30.184247,-97.803543,300,Developed,823,bur oak,Quercus macrocarpa ,0,1,0,306.2002286,0,153.1001143,0,0.4922235,0,2.962223806
215,Austin2017Curr,2.51083E+14,30.184247,-97.803543,300,Developed,838,live oak,Quercus virginiana ,0,6,0,3779.872467,0,1889.936233,0,5.36869944,0,32.30908172
216,Austin2017Curr,2.51083E+14,30.346185,-97.772201,1,Forest,61,Ashe juniper,Juniperus ashei ,0,18,0,2573.860839,0,1286.930419,0,7.3885338,0,67.37051271
217,Austin2017Curr,2.51083E+14,30.346185,-97.772201,1,Forest,993,chinaberry,Melia azedarach ,0,1,0,1867.084901,0,933.5424506,0,2.35961856,0,21.51559653
218,Austin2017Curr,2.51083E+14,30.346185,-97.772201,1,Forest,8513,Buckley oak,Quercus buckleyi ,0,3,0,438.4748863,0,219.2374431,0,0.81886356,0,7.466604251
219,Austin2017Curr,2.51083E+14,30.346185,-97.772201,1,Forest,838,live oak,Quercus virginiana ,0,1,0,397.2635777,0,198.6317889,0,0.56743416,0,5.174007635
220,Austin2017Curr,2.51083E+14,30.346185,-97.772201,1,Forest,973,cedar elm,Ulmus crassifolia ,0,1,0,647.8421671,0,323.9210835,0,0.81177336,0,7.401954021
221,Austin2017Curr,2.51083E+14,30.346185,-97.772201,300,Developed,61,Ashe juniper,Juniperus ashei ,0,2,0,1628.483477,0,814.2417386,0,3.4954686,0,61.87027007
222,Austin2017Curr,2.51083E+14,30.346185,-97.772201,300,Developed,838,live oak,Quercus virginiana ,0,1,0,577.8416837,0,288.9208418,0,0.77234094,0,13.67053978
223,Austin2017Curr,2.51083E+14,30.258172,-97.73513,300,Developed,973,cedar elm,Ulmus crassifolia ,0,1,0,168.5294961,0,84.26474807,0,0.32336766,0,1.946041545
225,Austin2017Curr,2.51083E+14,30.220429,-97.765841,300,Developed,5491,Berlandier ash,Fraxinus berlandieriana ,0,4,0,833.1242101,0,416.5621051,0,2.00456316,0,12.06355388
226,Austin2017Curr,2.51083E+14,30.268018,-97.790174,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,0,2,0,56.68792707,0,28.34396353,0,0.33171228,0,1.996259855
227,Austin2017Curr,2.51083E+14,30.268018,-97.790174,300,Developed,838,live oak,Quercus virginiana ,0,2,0,501.9615103,0,250.9807551,0,0.8565507,0,5.154761759
229,Austin2017Curr,2.51083E+14,30.284805,-97.645443,300,Developed,838,live oak,Quercus virginiana ,0,1,0,111.358616,0,55.67930798,0,0.17103744,0,1.029311231
230,Austin2017Curr,2.51083E+14,30.284805,-97.645443,300,Developed,914,Florida thatch palm,Thrinax radiata ,0,1,0,619.5266603,0,309.7633301,0,2.20347054,0,13.2605877
231,Austin2017Curr,2.51083E+14,30.38964,-97.791116,1,Forest,6262,paper mulberry,Broussonetia papyrifera ,2,0,37.09416873,0,18.54708437,0,0.08273718,0,6.202416068,0
232,Austin2017Curr,2.51083E+14,30.38964,-97.791116,1,Forest,7469,yaupon,Ilex vomitoria ,1,0,7.372037477,0,3.686018738,0,0.01968894,0,1.475986948,0
233,Austin2017Curr,2.51083E+14,30.38964,-97.791116,1,Forest,61,Ashe juniper,Juniperus ashei ,1,25,21.94293713,4084.913257,10.97146857,2042.456628,0.05584896,12.2720454,4.186733061,73.85373724
234,Austin2017Curr,2.51083E+14,30.38964,-97.791116,1,Forest,8513,Buckley oak,Quercus buckleyi ,0,12,0,3583.175972,0,1791.587986,0,5.12692362,0,30.85406365
235,Austin2017Curr,2.51083E+14,30.38964,-97.791116,1,Forest,838,live oak,Quercus virginiana ,0,2,0,1386.236777,0,693.1183887,0,1.71321048,0,10.31017997
236,Austin2017Curr,2.51083E+14,30.278965,-97.915208,1,Forest,61,Ashe juniper,Juniperus ashei ,1,35,24.40607122,2224.773571,12.20303561,1112.386785,0.06304824,11.88841104,4.72642912,71.5450079
237,Austin2017Curr,2.51083E+14,30.278965,-97.915208,1,Forest,838,live oak,Quercus virginiana ,5,4,87.39642604,437.439463,43.69821302,218.7197315,0.16269282,0.96519438,12.1963132,5.808584454
238,Austin2017Curr,2.51083E+14,30.144486,-97.861941,200,Rangeland,756,honey mesquite ,Prosopis glandulosa ,0,1,0,802.1505678,0,401.0752839,0,1.576206,0,11.71071687
240,Austin2017Curr,2.51083E+14,30.377664,-97.757837,1,Forest,6262,paper mulberry,Broussonetia papyrifera ,0,19,0,3195.055922,0,1597.527961,0,8.82691722,0,53.12079639
241,Austin2017Curr,2.51083E+14,30.377664,-97.757837,1,Forest,461,sugarberry,Celtis laevigata ,0,2,0,507.4214916,0,253.7107458,0,0.8980011,0,5.404212184
242,Austin2017Curr,2.51083E+14,30.377664,-97.757837,1,Forest,544,green ash,Fraxinus pennsylvanica ,0,3,0,1102.1851,0,551.0925498,0,1.84312476,0,11.09201012
243,Austin2017Curr,2.51083E+14,30.377664,-97.757837,1,Forest,61,Ashe juniper,Juniperus ashei ,0,12,0,915.1052234,0,457.5526117,0,2.84611536,0,17.12805397
244,Austin2017Curr,2.51083E+14,30.377664,-97.757837,1,Forest,993,chinaberry,Melia azedarach ,0,1,0,786.9987763,0,393.4993882,0,1.24356654,0,7.483840997
245,Austin2017Curr,2.51083E+14,30.377664,-97.757837,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,2,0,359.0650799,0,179.5325399,0,0.49664124,0,2.98880997
246,Austin2017Curr,2.51083E+14,30.377664,-97.757837,1,Forest,973,cedar elm,Ulmus crassifolia ,0,1,0,127.8454648,0,63.92273242,0,0.15903864,0,0.957101897
247,Austin2017Curr,2.51083E+14,30.467551,-97.793819,300,Developed,838,live oak,Quercus virginiana ,0,2,0,384.9537197,0,192.4768598,0,0.72914526,0,4.388029924
250,Austin2017Curr,2.51083E+14,30.293572,-97.719975,300,Developed,742,eastern cottonwood,Populus deltoides ,0,1,0,3144.528841,0,1572.264421,0,4.39897824,0,26.47325466
251,Austin2017Curr,2.51083E+14,30.293572,-97.719975,300,Developed,838,live oak,Quercus virginiana ,0,1,0,551.2147063,0,275.6073532,0,0.83860704,0,5.046775982
252,Austin2017Curr,2.51083E+14,30.293572,-97.719975,300,Developed,381,"chittamwood, gum bumelia",Sideroxylon lanuginosum ,0,1,0,68.63267427,0,34.31633713,0,0.18347256,0,1.104146358
253,Austin2017Curr,2.51083E+14,30.422469,-97.77643,300,Developed,838,live oak,Quercus virginiana ,0,1,0,1006.151314,0,503.075657,0,1.63232766,0,9.823423411
254,Austin2017Curr,2.51083E+14,30.422469,-97.77643,300,Developed,972,American elm,Ulmus americana ,0,1,0,484.9217802,0,242.4608901,0,1.3103235,0,7.885587472
255,Austin2017Curr,2.51083E+14,30.22013,-97.787892,300,Developed,973,cedar elm,Ulmus crassifolia ,0,6,0,5609.868444,0,2804.934222,0,6.77954016,0,40.79958648
256,Austin2017Curr,2.51083E+14,30.180804,-97.824339,300,Developed,404,pecan,Carya illinoinensis ,0,2,0,1270.041579,0,635.0207893,0,1.90104624,0,11.44058426
257,Austin2017Curr,2.51083E+14,30.180804,-97.824339,300,Developed,5491,Berlandier ash,Fraxinus berlandieriana ,0,3,0,2341.194009,0,1170.597004,0,3.53730078,0,21.28763982
259,Austin2017Curr,2.51083E+14,30.415232,-97.720791,300,Developed,838,live oak,Quercus virginiana ,0,11,0,12671.89843,0,6335.949213,0,12.80168334,0,77.04112287
260,Austin2017Curr,2.51083E+14,30.306072,-97.827527,300,Developed,838,live oak,Quercus virginiana ,0,2,0,1476.546112,0,738.2730558,0,2.38759758,0,14.36867275
261,Austin2017Curr,2.51083E+14,30.327988,-97.687445,300,Developed,404,pecan,Carya illinoinensis ,0,1,0,1153.116054,0,576.5580272,0,1.767096,0,10.63446552
262,Austin2017Curr,2.51083E+14,30.327988,-97.687445,300,Developed,547,velvet ash,Fraxinus velutina ,0,3,0,4067.186463,0,2033.593231,0,5.37442614,0,32.34354527
263,Austin2017Curr,2.51083E+14,30.327988,-97.687445,300,Developed,7575,Chinese privet,Ligustrum sinense ,0,1,0,24.80076211,0,12.40038105,0,0.15320286,0,0.921981903
264,Austin2017Curr,2.51083E+14,30.261393,-97.807285,300,Developed,461,sugarberry,Celtis laevigata ,0,2,0,1143.341453,0,571.6707267,0,1.9320795,0,11.62734386
265,Austin2017Curr,2.51083E+14,30.261393,-97.807285,300,Developed,7578,glossy privet,Ligustrum lucidum ,0,1,0,67.78924427,0,33.89462213,0,0.42235776,0,2.541768549
266,Austin2017Curr,2.51083E+14,30.261393,-97.807285,300,Developed,973,cedar elm,Ulmus crassifolia ,1,2,13.80491009,1157.405407,6.902455043,578.7027034,0.0340875,1.49750478,2.555379066,9.012053079
267,Austin2017Curr,2.51083E+14,30.373009,-97.702959,300,Developed,461,sugarberry,Celtis laevigata ,0,1,0,1314.423026,0,657.2115131,0,2.5211115,0,15.1721657
270,Austin2017Curr,2.51083E+14,30.351169,-97.847894,1,Forest,61,Ashe juniper,Juniperus ashei ,0,11,0,1922.84301,0,961.4215052,0,7.99425504,0,48.10979685
271,Austin2017Curr,2.51083E+14,30.228686,-97.840992,300,Developed,838,live oak,Quercus virginiana ,0,2,0,1115.516305,0,557.7581524,0,1.7193735,,15.91887585
277,Austin2017Curr,2.51083E+14,30.235153,-97.896629,1,Forest,6262,paper mulberry,Broussonetia papyrifera ,1,0,4.642114375,0,2.321057187,0,0.01396224,0,1.113492835,0
278,Austin2017Curr,2.51083E+14,30.235153,-97.896629,1,Forest,61,Ashe juniper,Juniperus ashei ,2,11,41.74446084,935.1758995,20.87223042,467.5879498,0.1058076,4.15327554,8.438187893,36.75677123
279,Austin2017Curr,2.51083E+14,30.235153,-97.896629,1,Forest,7578,glossy privet,Ligustrum lucidum ,6,0,128.852009,0,64.42600449,0,0.22895892,0,18.25954267,0
280,Austin2017Curr,2.51083E+14,30.235153,-97.896629,1,Forest,993,chinaberry,Melia azedarach ,3,0,27.41846629,0,13.70923314,0,0.0659934,0,5.26299348,0
281,Austin2017Curr,2.51083E+14,30.235153,-97.896629,1,Forest,838,live oak,Quercus virginiana ,3,5,105.8741312,896.1478391,52.93706558,448.0739195,0.1655289,1.37555334,13.20097951,12.17374069
282,Austin2017Curr,2.51083E+14,30.235153,-97.896629,300,Developed,5491,Berlandier ash,Fraxinus berlandieriana ,0,4,0,470.2954254,0,235.1477127,0,1.07296542,0,20.17861113
283,Austin2017Curr,2.51083E+14,30.235153,-97.896629,300,Developed,61,Ashe juniper,Juniperus ashei ,0,1,0,599.1518021,0,299.575901,0,1.34435646,0,25.28249813
285,Austin2017Curr,2.51083E+14,30.335024,-97.741674,300,Developed,345,"mimosa, silktree",Albizia julibrissin ,0,1,0,73.9250984,0,36.9625492,0,0.1649835,0,0.992878339
286,Austin2017Curr,2.51083E+14,30.188927,-97.87999,1,Forest,61,Ashe juniper,Juniperus ashei ,0,5,0,1143.219892,0,571.6099461,0,3.7182645,0,22.60271501
288,Austin2017Curr,2.51083E+14,30.327962,-97.891053,1,Forest,61,Ashe juniper,Juniperus ashei ,0,29,0,4210.045552,0,2105.022776,0,16.7375079,0,100.7270972
289,Austin2017Curr,2.51083E+14,30.262207,-97.712167,300,Developed,731,American sycamore,Platanus occidentalis ,1,1,67.24438906,88.69189474,33.62219453,44.34594737,0.12047886,0.17103744,9.031731769,1.029311231
290,Austin2017Curr,2.51083E+14,30.268065,-97.767332,300,Developed,8219,Chinese pistache,Pistacia chinensis ,0,1,0,378.7675373,0,189.3837686,0,0.8521875,0,5.128503819
291,Austin2017Curr,2.51083E+14,30.268065,-97.767332,300,Developed,834,Shumard oak,Quercus shumardii ,0,3,0,6118.454872,0,3059.227436,0,7.50721284,0,45.17875435
292,Austin2017Curr,2.51083E+14,30.240494,-97.859429,1,Forest,61,Ashe juniper,Juniperus ashei ,1,26,4.153685226,4485.608003,2.076842613,2242.804001,0.00921726,13.74882498,0.690974499,82.7410651
293,Austin2017Curr,2.51083E+14,30.240494,-97.859429,1,Forest,838,live oak,Quercus virginiana ,0,6,0,4973.994646,0,2486.997323,0,5.25525624,0,31.6263753
294,Austin2017Curr,2.51083E+14,30.240494,-97.859429,1,Forest,973,cedar elm,Ulmus crassifolia ,0,1,0,86.19522684,0,43.09761342,0,0.21646926,0,1.302722026
297,Austin2017Curr,2.51083E+14,30.302784,-97.735752,300,Developed,404,pecan,Carya illinoinensis ,0,1,0,824.9184551,0,412.4592275,0,1.068984,0,6.433195191
298,Austin2017Curr,2.51083E+14,30.302784,-97.735752,300,Developed,461,sugarberry,Celtis laevigata ,0,1,0,959.1202126,0,479.5601063,0,1.98967374,0,11.97394866
299,Austin2017Curr,2.51083E+14,30.302784,-97.735752,300,Developed,835,post oak,Quercus stellata ,0,2,0,6490.992574,0,3245.496287,0,8.3975238,0,50.53668691
301,Austin2017Curr,2.51083E+14,30.428439,-97.733486,1,Forest,61,Ashe juniper,Juniperus ashei ,0,22,0,6334.382168,0,3167.191084,0,14.28162624,0,85.94748775
302,Austin2017Curr,2.51083E+14,30.428439,-97.733486,1,Forest,838,live oak,Quercus virginiana ,0,21,0,5265.500082,0,2632.750041,0,5.92146234,0,35.63563444
303,Austin2017Curr,2.51083E+14,30.428439,-97.733486,1,Forest,973,cedar elm,Ulmus crassifolia ,4,1,69.91834306,293.9970214,34.95917153,146.9985107,0.15472998,0.441774,11.59937665,2.65861638
304,Austin2017Curr,2.51083E+14,30.401191,-97.822835,1,Forest,522,Texas persimmon,Diospyros texana ,1,0,1.714474237,0,0.857237119,0,0.00659934,0,0.494721387,0
305,Austin2017Curr,2.51083E+14,30.401191,-97.822835,1,Forest,61,Ashe juniper,Juniperus ashei ,0,11,0,1506.945603,0,753.4728014,0,5.45912676,0,32.85327752
306,Austin2017Curr,2.51083E+14,30.401191,-97.822835,1,Forest,838,live oak,Quercus virginiana ,0,12,0,2508.107183,0,1254.053592,0,3.59462232,0,21.6326035
307,Austin2017Curr,2.51083E+14,30.401191,-97.822835,1,Forest,973,cedar elm,Ulmus crassifolia ,0,1,0,415.5829392,0,207.7914696,0,0.62442846,0,3.757839374
308,Austin2017Curr,2.51083E+14,30.295114,-97.681833,300,Developed,462,hackberry,Celtis occidentalis ,0,1,0,1194.323995,0,597.1619974,0,2.45124576,0,14.75171044
309,Austin2017Curr,2.51083E+14,30.180491,-97.730011,1,Forest,522,Texas persimmon,Diospyros texana ,5,2,22.87257743,103.5613083,11.43628871,51.78065414,0.06664788,0.64951686,4.996277149,3.908822527
310,Austin2017Curr,2.51083E+14,30.180491,-97.730011,1,Forest,61,Ashe juniper,Juniperus ashei ,6,2,90.75809145,92.71648185,45.37904573,46.35824093,0.2255229,0.43566552,16.9063879,2.621855264
311,Austin2017Curr,2.51083E+14,30.180491,-97.730011,1,Forest,838,live oak,Quercus virginiana ,0,20,0,3295.441326,0,1647.720663,0,4.90194612,0,29.50013864
312,Austin2017Curr,2.51083E+14,30.180491,-97.730011,1,Forest,973,cedar elm,Ulmus crassifolia ,2,2,11.2175035,89.36677014,5.608751752,44.68338507,0.03185136,0.2950614,2.387746199,1.775693162
313,Austin2017Curr,2.51083E+14,30.393545,-97.770352,300,Developed,522,Texas persimmon,Diospyros texana ,1,0,75.15205923,0,37.57602961,0,0.12566016,0,9.420149387,0
314,Austin2017Curr,2.51083E+14,30.393545,-97.770352,300,Developed,7469,yaupon,Ilex vomitoria ,5,0,27.18772653,0,13.59386326,0,0.07455618,0,5.589125092,0
315,Austin2017Curr,2.51083E+14,30.393545,-97.770352,300,Developed,61,Ashe juniper,Juniperus ashei ,2,5,63.27299613,304.1532311,31.63649806,152.0766156,0.1712556,1.47945204,12.83822443,8.903410854
316,Austin2017Curr,2.51083E+14,30.393545,-97.770352,300,Developed,8513,Buckley oak,Quercus buckleyi ,0,6,0,1711.488887,0,855.7444436,0,2.87736678,0,17.31612646
317,Austin2017Curr,2.51083E+14,30.393545,-97.770352,300,Developed,8648,mescal bean,Sophora secundiflora ,4,2,39.327059,84.72286084,19.6635295,42.36143042,0.09849924,0.30684204,7.384023348,1.846589599
318,Austin2017Curr,2.51083E+14,30.193459,-97.835507,300,Developed,5491,Berlandier ash,Fraxinus berlandieriana ,0,1,0,586.8122634,0,293.4061317,0,1.068984,0,6.433195191
319,Austin2017Curr,2.51083E+14,30.38764,-97.716265,300,Developed,461,sugarberry,Celtis laevigata ,0,1,0,74.43156314,0,37.21578157,0,0.1649835,0,0.992878339
320,Austin2017Curr,2.51083E+14,30.38764,-97.716265,300,Developed,838,live oak,Quercus virginiana ,0,1,0,337.8517104,0,168.9258552,0,0.5454,0,3.282242444
321,Austin2017Curr,2.51083E+14,30.38764,-97.716265,300,Developed,973,cedar elm,Ulmus crassifolia ,0,2,0,756.2724595,0,378.1362298,0,1.4303115,0,8.60768081
322,Austin2017Curr,2.51083E+14,30.340795,-97.693094,400,Other,7532,crapemyrtle,Lagerstroemia indica ,0,1,0,25.49464013,0,12.74732007,0,0.20294334,0,1.221322413
324,Austin2017Curr,2.51083E+14,30.350828,-97.750084,300,Developed,834,Shumard oak,Quercus shumardii ,0,2,0,308.4254302,0,154.2127151,0,0.63969966,0,3.849742163
325,Austin2017Curr,2.51083E+14,30.350828,-97.750084,300,Developed,838,live oak,Quercus virginiana ,0,2,0,246.1127795,0,123.0563897,0,0.3482379,0,2.095711801
326,Austin2017Curr,2.51083E+14,30.350828,-97.750084,300,Developed,221,baldcypress,Taxodium distichum ,0,2,0,592.9376345,0,296.4688172,0,1.07083836,0,6.444354815
327,Austin2017Curr,2.51083E+14,30.328694,-97.588342,1,Forest,462,hackberry,Celtis occidentalis ,0,1,0,37.07485218,0,18.53742609,0,0.13635,0,0.820560611
328,Austin2017Curr,2.51083E+14,30.328694,-97.588342,1,Forest,61,Ashe juniper,Juniperus ashei ,0,2,0,286.1622491,0,143.0811245,0,1.276236,0,7.680447319
329,Austin2017Curr,2.51083E+14,30.328694,-97.588342,1,Forest,756,honey mesquite ,Prosopis glandulosa ,0,4,0,1224.023687,0,612.0118435,0,2.72901798,0,16.42335652
330,Austin2017Curr,2.51083E+14,30.374884,-97.913336,300,Developed,404,pecan,Carya illinoinensis ,0,2,0,2241.87087,0,1120.935435,0,2.85582348,0,17.18647789
331,Austin2017Curr,2.74202E+14,30.367168,-97.835208,300,Developed,826,chinkapin oak,Quercus muehlenbergii ,0,1,0,86.55290217,0,43.27645108,0,0.196344,0,1.18160728
332,Austin2017Curr,2.74202E+14,30.367168,-97.835208,300,Developed,838,live oak,Quercus virginiana ,0,1,0,813.9530072,0,406.9765036,0,1.16257464,0,6.996427994
333,Austin2017Curr,2.74202E+14,30.367168,-97.835208,300,Developed,973,cedar elm,Ulmus crassifolia ,0,1,0,167.4562788,0,83.7281394,0,0.349056,0,2.100635164
